source_file,source_type,room,board_number,vulnerability_code,vulnerability,dealer_code,dealer,south_hand_raw,west_hand_raw,north_hand_raw,east_hand_raw,south_hand_norm,west_hand_norm,north_hand_norm,east_hand_norm,tricks_claimed,bidding_sequence,final_contract,board_data_status
TM-67630-1754144254.lin,TM,open,11,o,none,1.0,S,S6JH67TJD9JKAC89K,S9TKH29D248QC3567,S3457H3458KD5TCTJ,,S6JH67TJD9JKAC89K,S9TKH29D248QC3567,S3457H3458KD5TCTJ,,8.0,1D PASS 1H X 2H X PASS 2S PASS PASS 3H PASS PASS PASS,3H,missing_or_invalid
TM-67630-1754144254.lin,TM,open,12,n,ns,2.0,W,S6AH47JD567C378JQ,S7H68AD3TQKC259KA,S2459H25TQD249C6T,,S6AH47JD567C378JQ,S7H68AD3TQKC259KA,S2459H25TQD249C6T,,12.0,1C PASS 1S PASS 2D PASS 2S PASS 2NT PASS 6NT PASS PASS PASS,6NT,missing_or_invalid
TM-745-1754914970.lin,TM,open,1,o,none,3.0,N,SKQJ3H5DT743CAQ95,ST42HT876DA2CK874,SA8HAK4DQJ986CT32,,SKQJ3H5DT743CAQ95,ST42HT876DA2CK874,SA8HAK4DQJ986CT32,,10.0,1D PASS 1S PASS 1NT PASS 2C PASS 2D PASS 3D PASS PASS PASS,3D,missing_or_invalid
TM-745-1754914970.lin,TM,open,2,n,ns,4.0,E,SAT2HAKJ964DQ9CQT,SQ4HQ83DT8765CAK2,SJ973HT5DJ3CJ9643,,SAT2HAKJ964DQ9CQT,SQ4HQ83DT8765CAK2,SJ973HT5DJ3CJ9643,,7.0,PASS 1H PASS PASS PASS,1H,missing_or_invalid
TM-745-1754914970.lin,TM,open,3,e,ew,1.0,S,S872HK2DQT942CQJ3,SJ65HJT73D86CK965,SAQ3HA65DAKJ5CT74,,S872HK2DQT942CQJ3,SJ65HJT73D86CK965,SAQ3HA65DAKJ5CT74,,,PASS PASS 1D PASS 2D PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-745-1754914970.lin,TM,open,4,b,both,2.0,W,SQ8HJT3DJ954CJ832,ST43HQ9854DK8CAT5,SAKJ652H6DQ62CQ76,,SQ8HJT3DJ954CJ832,ST43HQ9854DK8CAT5,SAKJ652H6DQ62CQ76,,9.0,PASS 1S X PASS 3H PASS PASS PASS,3H,missing_or_invalid
TM-745-1754914970.lin,TM,open,5,n,ns,3.0,N,SJ98H865DJ83CAKJ3,S76542HJ74DQT2CT4,SAKQT3HT3DA95CQ76,,SJ98H865DJ83CAKJ3,S76542HJ74DQT2CT4,SAKQT3HT3DA95CQ76,,,1S 2H 2S PASS 3S PASS PASS PASS,3S,missing_or_invalid
TM-745-1754914970.lin,TM,open,6,e,ew,4.0,E,SK85HAQ97D74CKJ93,S92HK43DT93CQT865,SAJ63HJT85D862CA2,,SK85HAQ97D74CKJ93,S92HK43DT93CQT865,SAJ63HJT85D862CA2,,9.0,1D X PASS 1H PASS 2H PASS 3H PASS PASS PASS,3H,missing_or_invalid
TM-745-1754914970.lin,TM,open,7,b,both,1.0,S,SKJ5H765DAJ7CKQ96,SAQT4HQ98DK82CJ75,S3HAKT432D965C843,,SKJ5H765DAJ7CKQ96,SAQT4HQ98DK82CJ75,S3HAKT432D965C843,,,1C PASS 1H PASS 1NT PASS 2H PASS 3H PASS PASS PASS,3H,missing_or_invalid
TM-745-1754914970.lin,TM,open,8,o,none,2.0,W,SAQJ9H76DA82CAK95,SKT43HJ985DJT3C72,S76HAKQ3DK97CQT43,,SAQJ9H76DA82CAK95,SKT43HJ985DJT3C72,S76HAKQ3DK97CQT43,,,PASS 1C PASS 2C PASS 2H PASS 2S PASS 3NT PASS 4NT PASS 5C! PASS 6NT PASS PASS PASS,6NT,missing_or_invalid
TM-745-1754914970.lin,TM,open,9,e,ew,3.0,N,S964HKQ72D2C96532,SJ53H864DT7643CQT,SAK7HJT953DKQ8C84,,S964HKQ72D2C96532,SJ53H864DT7643CQT,SAK7HJT953DKQ8C84,,9.0,1H X 2H PASS PASS X PASS 3D 3H PASS PASS PASS,3H,missing_or_invalid
TM-745-1754914970.lin,TM,open,10,b,both,4.0,E,SAK74HJ63DQT84C86,SJ85HK4D5CAQJ9432,SQ6HAT52DA973CKT5,,SAK74HJ63DQT84C86,SJ85HK4D5CAQJ9432,SQ6HAT52DA973CKT5,,9.0,PASS PASS 1C 1D PASS 2D 3C 3D PASS PASS 4C PASS PASS 4D PASS PASS PASS,4D,missing_or_invalid
TM-74543-1754311149.lin,TM,open,1,o,none,3.0,N,SJ82H8D75432CQJ62,SQ95HJT9732D86CA5,SA43HKQDAKT9CT987,,SJ82H8D75432CQJ62,SQ95HJT9732D86CA5,SA43HKQDAKT9CT987,,,1NT PASS PASS PASS,1NT,missing_or_invalid
TM-74543-1754311149.lin,TM,open,2,n,ns,4.0,E,SKQ72HK64DKT6CJ74,STHAJT853D832CAQ3,S9654HQ7DAJ954CK2,,SKQ72HK64DKT6CJ74,STHAJT853D832CAQ3,S9654HQ7DAJ954CK2,,,PASS 1C 1H X PASS 2S 3H 4S X PASS PASS PASS,4S,missing_or_invalid
TM-74543-1754311149.lin,TM,open,3,e,ew,1.0,S,SA64HAQ832D94CK92,SQ983H965DAQ862C4,SJ72HKJ4DJ73CQT75,,SA64HAQ832D94CK92,SQ983H965DAQ862C4,SJ72HKJ4DJ73CQT75,,7.0,1H 2D 2H 3D 3H PASS PASS PASS,3H,missing_or_invalid
TM-74543-1754311149.lin,TM,open,4,b,both,2.0,W,ST6HA2DKJT963CQ43,SKQ83HJ9765DQ4CA7,SA92HK3DA85CJT962,,ST6HA2DKJT963CQ43,SKQ83HJ9765DQ4CA7,SA92HK3DA85CJT962,,9.0,1H X 2D! 3D PASS PASS 3H 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-74543-1754311149.lin,TM,open,5,n,ns,3.0,N,SK75HA9DKQ76CAK95,S9862HJ864D53CQJT,SAJ3HKT753DAJTC86,,SK75HA9DKQ76CAK95,S9862HJ864D53CQJT,SAJ3HKT753DAJTC86,,,1H PASS 2C! PASS 2NT PASS 4NT PASS 5H PASS 6NT PASS PASS PASS,6NT,missing_or_invalid
TM-74543-1754311149.lin,TM,open,6,e,ew,4.0,E,STHT632DK7642CJ97,SAQ98754H98D5CA53,SJ62HQJ4DQJ83CK82,,STHT632DK7642CJ97,SAQ98754H98D5CA53,SJ62HQJ4DQJ83CK82,,12.0,1NT PASS 4H! PASS 4S! PASS PASS PASS,1NT,missing_or_invalid
TM-74543-1754311149.lin,TM,open,7,b,both,1.0,S,ST84HJ743DKJ865C4,S973H85DAT942CK86,SJ2HQT62D7CAQT752,,ST84HJ743DKJ865C4,S973H85DAT942CK86,SJ2HQT62D7CAQT752,,10.0,PASS PASS 1C X PASS 1D PASS 1S PASS PASS PASS,1S,missing_or_invalid
TM-74543-1754311149.lin,TM,open,8,o,none,2.0,W,SK2HJ87DKT76CQ985,S974HAK654DQ4CAT3,SAJ86HT3DAJ53CK62,,SK2HJ87DKT76CQ985,S974HAK654DQ4CAT3,SAJ86HT3DAJ53CK62,,8.0,1H X 2D! PASS 2NT PASS 3H PASS PASS PASS,3H,missing_or_invalid
TM-74543-1754311149.lin,TM,open,9,e,ew,3.0,N,SJ8HKQT7DQ3CAJ752,SQT54H9652DT96CT8,SA972HJ843DK74C43,,SJ8HKQT7DQ3CAJ752,SQT54H9652DT96CT8,SA972HJ843DK74C43,,,PASS 1D 2C PASS 2NT PASS PASS PASS,2NT,missing_or_invalid
TM-74543-1754311149.lin,TM,open,10,b,both,4.0,E,SQ42H8632D76CK954,SJT6HAKDJ853CQJ62,S73HQT95DAKT2CAT7,,SQ42H8632D76CK954,SJT6HAKDJ853CQJ62,S73HQT95DAKT2CAT7,,7.0,PASS PASS 1D PASS 1S PASS 1NT PASS 2C! PASS 2S PASS PASS PASS,2S,missing_or_invalid
TM-759-1754915214.lin,TM,open,1,o,none,3.0,N,SKQJ3H5DT743CAQ95,ST42HT876DA2CK874,SA8HAK4DQJ986CT32,,SKQJ3H5DT743CAQ95,ST42HT876DA2CK874,SA8HAK4DQJ986CT32,,9.0,1D PASS 1S PASS 1NT PASS 2C PASS 2D! PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-759-1754915214.lin,TM,open,2,n,ns,4.0,E,SAT2HAKJ964DQ9CQT,SQ4HQ83DT8765CAK2,SJ973HT5DJ3CJ9643,,SAT2HAKJ964DQ9CQT,SQ4HQ83DT8765CAK2,SJ973HT5DJ3CJ9643,,10.0,PASS 1H PASS PASS X PASS 2D PASS PASS 2H PASS PASS 3D PASS PASS PASS,3D,missing_or_invalid
TM-759-1754915214.lin,TM,open,3,e,ew,1.0,S,S872HK2DQT942CQJ3,SJ65HJT73D86CK965,SAQ3HA65DAKJ5CT74,,S872HK2DQT942CQJ3,SJ65HJT73D86CK965,SAQ3HA65DAKJ5CT74,,,PASS PASS 1D PASS 1NT PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-759-1754915214.lin,TM,open,4,b,both,2.0,W,SQ8HJT3DJ954CJ832,ST43HQ9854DK8CAT5,SAKJ652H6DQ62CQ76,,SQ8HJT3DJ954CJ832,ST43HQ9854DK8CAT5,SAKJ652H6DQ62CQ76,,,PASS 1S X PASS 2H X PASS 2S PASS PASS 3H PASS PASS 3S PASS PASS PASS,3S,missing_or_invalid
TM-759-1754915214.lin,TM,open,5,n,ns,3.0,N,SJ98H865DJ83CAKJ3,S76542HJ74DQT2CT4,SAKQT3HT3DA95CQ76,,SJ98H865DJ83CAKJ3,S76542HJ74DQT2CT4,SAKQT3HT3DA95CQ76,,,1NT 2H 3C PASS 3S PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-759-1754915214.lin,TM,open,6,e,ew,4.0,E,SK85HAQ97D74CKJ93,S92HK43DT93CQT865,SAJ63HJT85D862CA2,,SK85HAQ97D74CKJ93,S92HK43DT93CQT865,SAJ63HJT85D862CA2,,,1D X PASS 2H PASS 3H PASS 3S! PASS 4H PASS PASS PASS,4H,missing_or_invalid
TM-759-1754915214.lin,TM,open,7,b,both,1.0,S,SKJ5H765DAJ7CKQ96,SAQT4HQ98DK82CJ75,S3HAKT432D965C843,,SKJ5H765DAJ7CKQ96,SAQT4HQ98DK82CJ75,S3HAKT432D965C843,,10.0,1C PASS 1H PASS 1NT PASS 2H PASS 3H PASS PASS PASS,3H,missing_or_invalid
TM-759-1754915214.lin,TM,open,8,o,none,2.0,W,SAQJ9H76DA82CAK95,SKT43HJ985DJT3C72,S76HAKQ3DK97CQT43,,SAQJ9H76DA82CAK95,SKT43HJ985DJT3C72,S76HAKQ3DK97CQT43,,12.0,PASS 1C PASS 1S PASS 1NT PASS 2D PASS 2H PASS 6C PASS PASS PASS,6C,missing_or_invalid
TM-759-1754915214.lin,TM,open,9,e,ew,3.0,N,S964HKQ72D2C96532,SJ53H864DT7643CQT,SAK7HJT953DKQ8C84,,S964HKQ72D2C96532,SJ53H864DT7643CQT,SAK7HJT953DKQ8C84,,8.0,1H X 4H PASS PASS X PASS PASS PASS,4H,missing_or_invalid
TM-759-1754915214.lin,TM,open,10,b,both,4.0,E,SAK74HJ63DQT84C86,SJ85HK4D5CAQJ9432,SQ6HAT52DA973CKT5,,SAK74HJ63DQT84C86,SJ85HK4D5CAQJ9432,SQ6HAT52DA973CKT5,,8.0,PASS PASS 1C PASS 1H X 2C PASS PASS PASS,2C,missing_or_invalid
TM-75994-1752237908.lin,TM,open,1,o,none,3.0,N,SJ3HJ986DQJT9C532,SAK7HAQ54D8542CQJ,ST854H7D763CK9876,,SJ3HJ986DQJT9C532,SAK7HAQ54D8542CQJ,ST854H7D763CK9876,,,PASS 1NT PASS 2C PASS 2H PASS 5H PASS 6H PASS PASS PASS,6H,missing_or_invalid
TM-75994-1752237908.lin,TM,open,2,n,ns,4.0,E,ST5HAKT4D974CA942,SQ976HQJ2DKQ83CJ3,SAJ82H95D652CKQT8,,ST5HAKT4D974CA942,SQ976HQJ2DKQ83CJ3,SAJ82H95D652CKQT8,,,PASS PASS PASS PASS,PASSOUT,missing_or_invalid
TM-75994-1752237908.lin,TM,open,3,e,ew,1.0,S,SQT4HAT6DK84CQ976,SJ3HQJ82DA732CAT2,SA975HK94DJT965C5,,SQT4HAT6DK84CQ976,SJ3HQJ82DA732CAT2,SA975HK94DJT965C5,,,PASS 1D PASS 1S PASS 1NT PASS PASS PASS,1NT,missing_or_invalid
TM-75994-1752237908.lin,TM,open,4,b,both,2.0,W,SJ7653HQT97DAT4CJ,SAKQT42H4DK62CK52,S9H852DJ97CAQ9843,,SJ7653HQT97DAT4CJ,SAKQT42H4DK62CK52,S9H852DJ97CAQ9843,,,1S PASS 2H PASS 2S PASS 3D PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-75994-1752237908.lin,TM,open,5,n,ns,3.0,N,SJ432H98DQJ95C985,S875HJ43DKT73CAK7,SKT6HQT2D642CT642,,SJ432H98DQJ95C985,S875HJ43DKT73CAK7,SKT6HQT2D642CT642,,12.0,PASS 2NT PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-75994-1752237908.lin,TM,open,6,e,ew,4.0,E,SA532HKDKQ752CA96,SQT4HQJ53D83C7432,SKJ97H986D4CQJT85,,SA532HKDKQ752CA96,SQT4HQJ53D83C7432,SKJ97H986D4CQJT85,,,1H 2D 2H PASS 3H PASS PASS PASS,3H,missing_or_invalid
TM-75994-1752237908.lin,TM,open,7,b,both,1.0,S,S732H92DAQ975CQ54,SAT95HQ73DJ86CA98,SK86HK5DKT3CKJT76,,S732H92DAQ975CQ54,SAT95HQ73DJ86CA98,SK86HK5DKT3CKJT76,,,PASS PASS 1C 1H 1NT 2H 3C 3H PASS PASS PASS,3H,missing_or_invalid
TM-75994-1752237908.lin,TM,open,8,o,none,2.0,W,SKT7HKQ4DK96CQ873,S84HT87DAJTCAT965,SAJ9532H632D532CJ,,SKT7HKQ4DK96CQ873,S84HT87DAJTCAT965,SAJ9532H632D532CJ,,,PASS PASS 1D X XX 1S 2H PASS 3D PASS PASS PASS,3D,missing_or_invalid
TM-75994-1752237908.lin,TM,open,9,e,ew,3.0,N,SJ986H865D85CT764,SA42HAJT92DA74CJ2,SQT5HKQ73DJ96CA98,,SJ986H865D85CT764,SA42HAJT92DA74CJ2,SQT5HKQ73DJ96CA98,,11.0,1C 1D PASS 1H PASS 1NT PASS 2C PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-75994-1752237908.lin,TM,open,10,b,both,4.0,E,SKJT864HQ3DA84CK5,S7HKJ6DKQJT95CAQ9,SA952HAT95D2CJ642,,SKJT864HQ3DA84CK5,S7HKJ6DKQJT95CAQ9,SA952HAT95D2CJ642,,10.0,PASS 1S X 4S PASS PASS PASS,4S,missing_or_invalid
TM-75994-1752237908.lin,TM,open,11,o,none,1.0,S,S9842HAKDAQ8CAK82,S75HJ754DT654CQ73,SA3HQ9832DK9732CT,,S9842HAKDAQ8CAK82,S75HJ754DT654CQ73,SA3HQ9832DK9732CT,,,2NT PASS 3D 3S X PASS PASS PASS,3S,missing_or_invalid
TM-75994-1752237908.lin,TM,open,12,n,ns,2.0,W,SK2HQ832DJT4CK543,SAJ9876H754DA8C87,SQT3HAKJT6D653CAJ,,SK2HQ832DJT4CK543,SAJ9876H754DA8C87,SQT3HAKJT6D653CAJ,,7.0,2D! 2H 2S PASS PASS PASS,2S,missing_or_invalid
TM-75994-1752237908.lin,TM,open,13,b,both,3.0,N,SAQJT86HKT2DKCJ98,S5HA765DT9864CA72,S3HQJ8DAQ32CKQT63,,SAQJT86HKT2DKCJ98,S5HA765DT9864CA72,S3HQJ8DAQ32CKQT63,,10.0,1D PASS 1S PASS 2C PASS 3S PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-75994-1752237908.lin,TM,open,14,o,none,4.0,E,SJ2HT986D7654CK75,SA65HKJ432DQJCJT8,ST83HAQ7DAT832C42,,SJ2HT986D7654CK75,SA65HKJ432DQJCJT8,ST83HAQ7DAT832C42,,10.0,1S PASS 2H PASS 3C PASS 3S PASS 4NT PASS 5C PASS 6S PASS PASS PASS,6S,missing_or_invalid
TM-75994-1752237908.lin,TM,open,15,n,ns,1.0,S,SAQJ63HAJ86DCQ742,S4HKQ52DJT87CKT98,S8752H943DKQ43CA3,,SAQJ63HAJ86DCQ742,S4HKQ52DJT87CKT98,S8752H943DKQ43CA3,,,1S PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-75994-1752237908.lin,TM,open,16,e,ew,2.0,W,SAT3HQ932DKTCKQ74,S9HK7DQ9873C98532,S76542HT54DJ2CAJ6,,SAT3HQ932DKTCKQ74,S9HK7DQ9873C98532,S76542HT54DJ2CAJ6,,10.0,PASS PASS 1D X PASS 1S 2H X 3D PASS PASS PASS,3D,missing_or_invalid
TM-76003-1752238039.lin,TM,open,1,o,none,3.0,N,SJ3HJ986DQJT9C532,SAK7HAQ54D8542CQJ,ST854H7D763CK9876,,SJ3HJ986DQJT9C532,SAK7HAQ54D8542CQJ,ST854H7D763CK9876,,,PASS 1NT PASS 4NT PASS PASS PASS,4NT,missing_or_invalid
TM-76003-1752238039.lin,TM,open,2,n,ns,4.0,E,ST5HAKT4D974CA942,SQ976HQJ2DKQ83CJ3,SAJ82H95D652CKQT8,,ST5HAKT4D974CA942,SQ976HQJ2DKQ83CJ3,SAJ82H95D652CKQT8,,6.0,PASS PASS 1D PASS 1H PASS 1NT PASS PASS PASS,1NT,missing_or_invalid
TM-76003-1752238039.lin,TM,open,3,e,ew,1.0,S,SQT4HAT6DK84CQ976,SJ3HQJ82DA732CAT2,SA975HK94DJT965C5,,SQT4HAT6DK84CQ976,SJ3HQJ82DA732CAT2,SA975HK94DJT965C5,,5.0,PASS 1D PASS 1S PASS 1NT PASS PASS PASS,1NT,missing_or_invalid
TM-76003-1752238039.lin,TM,open,4,b,both,2.0,W,SJ7653HQT97DAT4CJ,SAKQT42H4DK62CK52,S9H852DJ97CAQ9843,,SJ7653HQT97DAT4CJ,SAKQT42H4DK62CK52,S9H852DJ97CAQ9843,,,1S 2C X PASS 3S PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-76003-1752238039.lin,TM,open,5,n,ns,3.0,N,SJ432H98DQJ95C985,S875HJ43DKT73CAK7,SKT6HQT2D642CT642,,SJ432H98DQJ95C985,S875HJ43DKT73CAK7,SKT6HQT2D642CT642,,12.0,PASS 2NT PASS 3C! PASS 3H PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-76003-1752238039.lin,TM,open,6,e,ew,4.0,E,SA532HKDKQ752CA96,SQT4HQJ53D83C7432,SKJ97H986D4CQJT85,,SA532HKDKQ752CA96,SQT4HQJ53D83C7432,SKJ97H986D4CQJT85,,8.0,1H X 3H PASS PASS PASS,3H,missing_or_invalid
TM-76003-1752238039.lin,TM,open,7,b,both,1.0,S,S732H92DAQ975CQ54,SAT95HQ73DJ86CA98,SK86HK5DKT3CKJT76,,S732H92DAQ975CQ54,SAT95HQ73DJ86CA98,SK86HK5DKT3CKJT76,,10.0,PASS PASS 1C 1H 2D X PASS 2H PASS PASS 3D PASS PASS 3H PASS PASS PASS,3H,missing_or_invalid
TM-76003-1752238039.lin,TM,open,8,o,none,2.0,W,SKT7HKQ4DK96CQ873,S84HT87DAJTCAT965,SAJ9532H632D532CJ,,SKT7HKQ4DK96CQ873,S84HT87DAJTCAT965,SAJ9532H632D532CJ,,10.0,PASS 2D! X 3H! X 3S PASS PASS 4C PASS PASS PASS,4C,missing_or_invalid
TM-76003-1752238039.lin,TM,open,9,e,ew,3.0,N,SJ986H865D85CT764,SA42HAJT92DA74CJ2,SQT5HKQ73DJ96CA98,,SJ986H865D85CT764,SA42HAJT92DA74CJ2,SQT5HKQ73DJ96CA98,,11.0,1C 1D PASS 1H PASS 1NT PASS 2NT PASS PASS PASS,2NT,missing_or_invalid
TM-76003-1752238039.lin,TM,open,10,b,both,4.0,E,SKJT864HQ3DA84CK5,S7HKJ6DKQJT95CAQ9,SA952HAT95D2CJ642,,SKJT864HQ3DA84CK5,S7HKJ6DKQJT95CAQ9,SA952HAT95D2CJ642,,11.0,PASS 1S X 2NT PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-76003-1752238039.lin,TM,open,11,o,none,1.0,S,S9842HAKDAQ8CAK82,S75HJ754DT654CQ73,SA3HQ9832DK9732CT,,S9842HAKDAQ8CAK82,S75HJ754DT654CQ73,SA3HQ9832DK9732CT,,,2NT PASS 3D! PASS 3H! PASS 4D PASS 4H PASS PASS PASS,4H,missing_or_invalid
TM-76003-1752238039.lin,TM,open,12,n,ns,2.0,W,SK2HQ832DJT4CK543,SAJ9876H754DA8C87,SQT3HAKJT6D653CAJ,,SK2HQ832DJT4CK543,SAJ9876H754DA8C87,SQT3HAKJT6D653CAJ,,9.0,2D! 3H PASS PASS PASS,3H,missing_or_invalid
TM-76003-1752238039.lin,TM,open,13,b,both,3.0,N,SAQJT86HKT2DKCJ98,S5HA765DT9864CA72,S3HQJ8DAQ32CKQT63,,SAQJT86HKT2DKCJ98,S5HA765DT9864CA72,S3HQJ8DAQ32CKQT63,,11.0,1C PASS 1S X 2C PASS 2H PASS 2NT PASS 3S PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-76003-1752238039.lin,TM,open,14,o,none,4.0,E,SJ2HT986D7654CK75,SA65HKJ432DQJCJT8,ST83HAQ7DAT832C42,,SJ2HT986D7654CK75,SA65HKJ432DQJCJT8,ST83HAQ7DAT832C42,,,1S PASS 2H PASS 3C PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-76003-1752238039.lin,TM,open,15,n,ns,1.0,S,SAQJ63HAJ86DCQ742,S4HKQ52DJT87CKT98,S8752H943DKQ43CA3,,SAQJ63HAJ86DCQ742,S4HKQ52DJT87CKT98,S8752H943DKQ43CA3,,10.0,1S PASS 1NT PASS 2H PASS 3S PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-76003-1752238039.lin,TM,open,16,e,ew,2.0,W,SAT3HQ932DKTCKQ74,S9HK7DQ9873C98532,S76542HT54DJ2CAJ6,,SAT3HQ932DKTCKQ74,S9HK7DQ9873C98532,S76542HT54DJ2CAJ6,,10.0,PASS PASS 1D X 2D PASS PASS PASS,2D,missing_or_invalid
TM-7905-1748608651.lin,TM,open,1,o,none,3.0,N,SKT86H3DQ974CA962,S943HQT754DAJT8C8,SQJ2HAK962DK52C43,,SKT86H3DQ974CA962,S943HQT754DAJT8C8,SQJ2HAK962DK52C43,,,1H 3C X PASS 3D PASS PASS PASS,3D,missing_or_invalid
TM-7905-1748608651.lin,TM,open,2,n,ns,4.0,E,SA53HT975D54CJ987,SKQ7H43DKQ82CAK63,SJT94HQ86D63CQT54,,SA53HT975D54CJ987,SKQ7H43DKQ82CAK63,SJT94HQ86D63CQT54,,12.0,1D PASS 2D PASS 2H PASS 2NT PASS 3C! PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-7905-1748608651.lin,TM,open,3,e,ew,1.0,S,SAK865HA965D84CKJ,S93HQ3DQT72CA9875,SQJT7HKT87DAJ96C2,,SAK865HA965D84CKJ,S93HQ3DQT72CA9875,SQJT7HKT87DAJ96C2,,10.0,1S PASS 4C! PASS 4H PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-7905-1748608651.lin,TM,open,4,b,both,2.0,W,SKT82HQ65DT7CAT65,SHAK872DJ983CKJ82,SQJ43HJT94DA6C974,,SKT82HQ65DT7CAT65,SHAK872DJ983CKJ82,SQJ43HJT94DA6C974,,11.0,1H PASS 1S PASS 2C PASS 2D PASS 3D PASS 5D PASS PASS PASS,5D,missing_or_invalid
TM-7905-1748608651.lin,TM,open,5,n,ns,3.0,N,S85H942DKQCQT9732,SAT962H8653D862CK,S43HAKQT7DAJ43C86,,S85H942DKQCQT9732,SAT962H8653D862CK,S43HAKQT7DAJ43C86,,10.0,1H X 2H 2S 3H PASS PASS PASS,3H,missing_or_invalid
TM-7905-1748608651.lin,TM,open,6,e,ew,4.0,E,SQT9HQJTD972CQJT9,SKJ765HA73DAT3C72,S42H8654DK65CA654,,SQT9HQJTD972CQJT9,SKJ765HA73DAT3C72,S42H8654DK65CA654,,9.0,1D PASS 1S PASS 1NT PASS 2D! PASS 2S PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-7905-1748608651.lin,TM,open,7,b,both,1.0,S,SAQ43HT976DA43CQ3,SJ652HKJ2DT2CK975,S87HAQDKJ98765CA2,,SAQ43HT976DA43CQ3,SJ652HKJ2DT2CK975,S87HAQDKJ98765CA2,,13.0,1D PASS 2D PASS 2S! PASS 3H PASS 3NT PASS 6D PASS PASS PASS,6D,missing_or_invalid
TM-7905-1748608651.lin,TM,open,8,o,none,2.0,W,SK76HJ654DQJTCJT9,S54HKQTDAK87CAK87,SQJT98HA987D9654C,,SK76HJ654DQJTCJT9,S54HKQTDAK87CAK87,SQJT98HA987D9654C,,9.0,1D PASS 1NT PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-7905-1748608651.lin,TM,open,9,e,ew,3.0,N,ST432HAKJ5D32CA32,SQ5HQT98DK54C7654,SAJH432DQJT98CKQJ,,ST432HAKJ5D32CA32,SQ5HQT98DK54C7654,SAJH432DQJT98CKQJ,,8.0,1D PASS 1H PASS 1NT PASS 2NT PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-7905-1748608651.lin,TM,open,10,b,both,4.0,E,SQ8643HQT96DA9CJ3,SJ9HJ854DQ43CAT86,SAT2H732DKJ5C9542,,SQ8643HQT96DA9CJ3,SJ9HJ854DQ43CAT86,SAT2H732DKJ5C9542,,8.0,1NT 2C! X 2S 3D PASS PASS X PASS 3S PASS PASS X PASS PASS PASS,3S,missing_or_invalid
TM-7905-1748608651.lin,TM,open,11,o,none,1.0,S,S842HA875DA72CA63,SAQ53HJ62DK95CJT9,SK97HQT3DJT3CQ742,,S842HA875DA72CA63,SAQ53HJ62DK95CJT9,SK97HQT3DJT3CQ742,,,1C! PASS 1NT PASS PASS X PASS 2D PASS PASS 3C PASS PASS PASS,3C,missing_or_invalid
TM-7905-1748608651.lin,TM,open,12,n,ns,2.0,W,S7H98765DQT87CKT9,SAK2HQJ2DJ32CA432,SQJT986HKT4DCQJ75,,S7H98765DQT87CKT9,SAK2HQJ2DJ32CA432,SQJT986HKT4DCQJ75,,9.0,1NT 2D X 2H! PASS 2S 3S! PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-7905-1748608651.lin,TM,open,13,b,both,3.0,N,S654HA87DJ32C6543,ST987H654D54CQJT9,SA32HKQJT9DAQCAK2,,S654HA87DJ32C6543,ST987H654D54CQJT9,SA32HKQJT9DAQCAK2,,9.0,2C PASS 2D! PASS 2H PASS 4H PASS PASS PASS,4H,missing_or_invalid
TM-7905-1748608651.lin,TM,open,14,o,none,4.0,E,SJ3HJT987DJT98CA7,SA54HAQ43DKQ4C432,SK9876H65D765CK65,,SJ3HJT987DJT98CA7,SA54HAQ43DKQ4C432,SK9876H65D765CK65,,10.0,1C PASS 1H PASS 1NT PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-7905-1748608651.lin,TM,open,15,n,ns,1.0,S,SQ53HT762DQT6CA98,SJT8HQ54DK973CK63,SA976HA93DA52C542,,SQ53HT762DQT6CA98,SJT8HQ54DK973CK63,SA976HA93DA52C542,,,PASS PASS 1D PASS 1H PASS PASS PASS,1H,missing_or_invalid
