source_file,source_type,room,board_number,vulnerability_code,vulnerability,dealer_code,dealer,south_hand_raw,west_hand_raw,north_hand_raw,east_hand_raw,south_hand_norm,west_hand_norm,north_hand_norm,east_hand_norm,tricks_claimed,bidding_sequence,final_contract
85500.lin,BBO,open,16,e,ew,2,W,ST87H872DAQJ4C764,SAK4HAJ95D6CAKJT5,SQJ952HT3D83C9832,S63HKQ64DKT9752CQ,ST87H872DAQJ4C764,SAK4HAJ95D6CAKJT5,SQJ952HT3D83C9832,S63HKQ64DKT9752CQ,12,1C PASS 1H PASS 4D! PASS 4NT PASS 5D PASS 6H PASS PASS PASS,6H
85500.lin,BBO,closed,16,e,ew,2,W,ST87H872DAQJ4C764,SAK4HAJ95D6CAKJT5,SQJ952HT3D83C9832,S63HKQ64DKT9752CQ,ST87H872DAQJ4C764,SAK4HAJ95D6CAKJT5,SQJ952HT3D83C9832,S63HKQ64DKT9752CQ,12,1C PASS 1H PASS 4D PASS 4NT PASS 5D PASS 6H PASS PASS PASS,6H
85500.lin,BBO,open,17,o,none,3,N,SAT843HJDJ9753CK9,S96HAK94DT2CA6543,SKQ2H87653DQ86CQ7,SJ75HQT2DAK4CJT82,SAT843HJDJ9753CK9,S96HAK94DT2CA6543,SKQ2H87653DQ86CQ7,SJ75HQT2DAK4CJT82,7,PASS PASS PASS 1C PASS 2NT PASS PASS PASS,2NT
85500.lin,BBO,closed,17,o,none,3,N,SAT843HJDJ9753CK9,S96HAK94DT2CA6543,SKQ2H87653DQ86CQ7,SJ75HQT2DAK4CJT82,SAT843HJDJ9753CK9,S96HAK94DT2CA6543,SKQ2H87653DQ86CQ7,SJ75HQT2DAK4CJT82,8,PASS PASS 2S PASS PASS PASS,2S
85500.lin,BBO,open,18,n,ns,4,E,SJ4HA6542DT75CT73,SQT52HKT7DAJ643CK,SK9863HQ9DK8CA962,SA7HJ83DQ92CQJ854,SJ4HA6542DT75CT73,SQT52HKT7DAJ643CK,SK9863HQ9DK8CA962,SA7HJ83DQ92CQJ854,10,PASS PASS 1D 1S X PASS 1NT PASS PASS PASS,1NT
85500.lin,BBO,closed,18,n,ns,4,E,SJ4HA6542DT75CT73,SQT52HKT7DAJ643CK,SK9863HQ9DK8CA962,SA7HJ83DQ92CQJ854,SJ4HA6542DT75CT73,SQT52HKT7DAJ643CK,SK9863HQ9DK8CA962,SA7HJ83DQ92CQJ854,9,PASS PASS 1D 1S 2S PASS 2NT PASS PASS PASS,2NT
85500.lin,BBO,open,19,e,ew,1,S,SAK9HJ74DAT965CK7,SHKT85DQJ42CT9864,SQJT865HQ63DK3CAQ,S7432HA92D87CJ532,SAK9HJ74DAT965CK7,SHKT85DQJ42CT9864,SQJT865HQ63DK3CAQ,S7432HA92D87CJ532,12,1NT PASS 4D! PASS 4S PASS PASS PASS,4S
85500.lin,BBO,closed,19,e,ew,1,S,SAK9HJ74DAT965CK7,SHKT85DQJ42CT9864,SQJT865HQ63DK3CAQ,S7432HA92D87CJ532,SAK9HJ74DAT965CK7,SHKT85DQJ42CT9864,SQJT865HQ63DK3CAQ,S7432HA92D87CJ532,12,1NT PASS 4D PASS 4S PASS PASS PASS,4S
85500.lin,BBO,open,20,b,both,2,W,S973HAQ762DJ854C3,SHJ9543DQT962CQ64,SJ8642HT8DACAJ852,SAKQT5HKDK73CKT97,S973HAQ762DJ854C3,SHJ9543DQT962CQ64,SJ8642HT8DACAJ852,SAKQT5HKDK73CKT97,8,PASS 1S PASS 2S PASS PASS PASS,2S
85500.lin,BBO,closed,20,b,both,2,W,S973HAQ762DJ854C3,SHJ9543DQT962CQ64,SJ8642HT8DACAJ852,SAKQT5HKDK73CKT97,S973HAQ762DJ854C3,SHJ9543DQT962CQ64,SJ8642HT8DACAJ852,SAKQT5HKDK73CKT97,9,PASS 1S PASS 2S 2NT 3S X PASS 4D PASS PASS PASS,4D
85500.lin,BBO,open,21,n,ns,3,N,SKHQT76543DAQJ4CT,SAQ82HAKJ82DK52C8,SJT9653HDT876C752,S74H9D93CAKQJ9643,SKHQT76543DAQJ4CT,SAQ82HAKJ82DK52C8,SJT9653HDT876C752,S74H9D93CAKQJ9643,13,PASS 3N! PASS PASS PASS,PASSOUT
85500.lin,BBO,closed,21,n,ns,3,N,SKHQT76543DAQJ4CT,SAQ82HAKJ82DK52C8,SJT9653HDT876C752,S74H9D93CAKQJ9643,SKHQT76543DAQJ4CT,SAQ82HAKJ82DK52C8,SJT9653HDT876C752,S74H9D93CAKQJ9643,,PASS 3N! PASS 6C PASS PASS PASS,6C
85500.lin,BBO,open,22,e,ew,4,E,ST9543HAK2D976CQ2,SK8HQJ74DCAKT7543,SAJ6HT986DA853C96,SQ72H53DKQJT42CJ8,ST9543HAK2D976CQ2,SK8HQJ74DCAKT7543,SAJ6HT986DA853C96,SQ72H53DKQJT42CJ8,8,2D! PASS PASS PASS,PASSOUT
85500.lin,BBO,closed,22,e,ew,4,E,ST9543HAK2D976CQ2,SK8HQJ74DCAKT7543,SAJ6HT986DA853C96,SQ72H53DKQJT42CJ8,ST9543HAK2D976CQ2,SK8HQJ74DCAKT7543,SAJ6HT986DA853C96,SQ72H53DKQJT42CJ8,10,PASS PASS 1C PASS 1D PASS 1H PASS 2D PASS 3C PASS PASS PASS,3C
85500.lin,BBO,open,23,b,both,1,S,SQT8HKDAQT62C8632,S732HJ9764DKCT954,SJ5HAQ52D9853CKQ7,SAK964HT83DJ74CAJ,SQT8HKDAQT62C8632,S732HJ9764DKCT954,SJ5HAQ52D9853CKQ7,SAK964HT83DJ74CAJ,10,PASS PASS 1D! 1S 2C PASS 2D PASS 2NT PASS 3D PASS PASS PASS,3D
85500.lin,BBO,closed,23,b,both,1,S,SQT8HKDAQT62C8632,S732HJ9764DKCT954,SJ5HAQ52D9853CKQ7,SAK964HT83DJ74CAJ,SQT8HKDAQT62C8632,S732HJ9764DKCT954,SJ5HAQ52D9853CKQ7,SAK964HT83DJ74CAJ,,PASS PASS PASS 1S PASS 1NT PASS PASS PASS,1NT
85500.lin,BBO,open,24,o,none,2,W,SKQ754HDT832CA842,S863HA96DK76CK976,SAHJ875DAQJ954CQ3,SJT92HKQT432DCJT5,SKQ754HDT832CA842,S863HA96DK76CK976,SAHJ875DAQJ954CQ3,SJT92HKQT432DCJT5,10,PASS 1D! 3H! X PASS 3NT PASS PASS PASS,3NT
85500.lin,BBO,closed,24,o,none,2,W,SKQ754HDT832CA842,S863HA96DK76CK976,SAHJ875DAQJ954CQ3,SJT92HKQT432DCJT5,SKQ754HDT832CA842,S863HA96DK76CK976,SAHJ875DAQJ954CQ3,SJT92HKQT432DCJT5,10,PASS 1D 3H 3S PASS 3NT PASS PASS PASS,3NT
85579.lin,BBO,open,1,o,none,3,N,ST96432HA9D73CK53,SJ87HJT853D9CAQJ9,SA5HK6DAQT62C7642,SKQHQ742DKJ854CT8,ST96432HA9D73CK53,SJ87HJT853D9CAQJ9,SA5HK6DAQT62C7642,SKQHQ742DKJ854CT8,7,1D PASS 1S PASS 2C PASS 2S PASS PASS PASS,2S
85579.lin,BBO,closed,1,o,none,3,N,ST96432HA9D73CK53,SJ87HJT853D9CAQJ9,SA5HK6DAQT62C7642,SKQHQ742DKJ854CT8,ST96432HA9D73CK53,SJ87HJT853D9CAQJ9,SA5HK6DAQT62C7642,SKQHQ742DKJ854CT8,7,1N! PASS 2H! PASS 2S PASS PASS PASS,2S
85579.lin,BBO,open,2,n,ns,4,E,S86532HJDJ65CAT74,SA94HA972DAK4CQ93,SKHT854DQ82CKJ865,SQJT7HKQ63DT973C2,S86532HJDJ65CAT74,SA94HA972DAK4CQ93,SKHT854DQ82CKJ865,SQJT7HKQ63DT973C2,,PASS PASS 1NT PASS 2C PASS 2H PASS 3H PASS 4H PASS PASS PASS,4H
85579.lin,BBO,closed,2,n,ns,4,E,S86532HJDJ65CAT74,SA94HA972DAK4CQ93,SKHT854DQ82CKJ865,SQJT7HKQ63DT973C2,S86532HJDJ65CAT74,SA94HA972DAK4CQ93,SKHT854DQ82CKJ865,SQJT7HKQ63DT973C2,,PASS PASS 1NT PASS 2C PASS 2H PASS 4H PASS PASS PASS,4H
85579.lin,BBO,open,3,e,ew,1,S,S653H842DK6542C83,SKQ982HAJTD3CAKJ9,SAJT7HQ53DA9CT654,S4HK976DQJT87CQ72,S653H842DK6542C83,SKQ982HAJTD3CAKJ9,SAJT7HQ53DA9CT654,S4HK976DQJT87CQ72,11,PASS 1S PASS 1NT PASS 2C! PASS 2D PASS 3C PASS 3NT PASS PASS PASS,3NT
85579.lin,BBO,closed,3,e,ew,1,S,S653H842DK6542C83,SKQ982HAJTD3CAKJ9,SAJT7HQ53DA9CT654,S4HK976DQJT87CQ72,S653H842DK6542C83,SKQ982HAJTD3CAKJ9,SAJT7HQ53DA9CT654,S4HK976DQJT87CQ72,10,PASS 1S PASS 1N! PASS 3C PASS 3NT PASS PASS PASS,3NT
85579.lin,BBO,open,4,b,both,2,W,SKHK987DAJT5CKT53,SA7654HAQD832CA84,SQT2HT3DKQ4CQJ976,SJ983HJ6542D976C2,SKHK987DAJT5CKT53,SA7654HAQD832CA84,SQT2HT3DKQ4CQJ976,SJ983HJ6542D976C2,10,1S PASS PASS X PASS 2C PASS 3C PASS 3D PASS 3NT PASS PASS PASS,3NT
85579.lin,BBO,closed,4,b,both,2,W,SKHK987DAJT5CKT53,SA7654HAQD832CA84,SQT2HT3DKQ4CQJ976,SJ983HJ6542D976C2,SKHK987DAJT5CKT53,SA7654HAQD832CA84,SQT2HT3DKQ4CQJ976,SJ983HJ6542D976C2,8,1S PASS 3S! PASS PASS PASS,1S
85579.lin,BBO,open,5,n,ns,3,N,SAJTHAKJ42DQ98C63,SK32HQT985DCAT985,S985H63DAKJT753C7,SQ764H7D642CKQJ42,SAJTHAKJ42DQ98C63,SK32HQT985DCAT985,S985H63DAKJT753C7,SQ764H7D642CKQJ42,11,3D PASS 3NT PASS PASS PASS,3NT
85579.lin,BBO,closed,5,n,ns,3,N,SAJTHAKJ42DQ98C63,SK32HQT985DCAT985,S985H63DAKJT753C7,SQ764H7D642CKQJ42,SAJTHAKJ42DQ98C63,SK32HQT985DCAT985,S985H63DAKJT753C7,SQ764H7D642CKQJ42,8,3D PASS 3NT PASS PASS PASS,3NT
85579.lin,BBO,open,6,e,ew,4,E,SQJ76HATDJ84CJ632,SKT82HQ86D765CK85,SA53HK752DAQ92C74,S94HJ943DKT3CAQT9,SQJ76HATDJ84CJ632,SKT82HQ86D765CK85,SA53HK752DAQ92C74,S94HJ943DKT3CAQT9,6,PASS PASS PASS 1D PASS 1S PASS 1NT PASS PASS PASS,1NT
85579.lin,BBO,closed,6,e,ew,4,E,SQJ76HATDJ84CJ632,SKT82HQ86D765CK85,SA53HK752DAQ92C74,S94HJ943DKT3CAQT9,SQJ76HATDJ84CJ632,SKT82HQ86D765CK85,SA53HK752DAQ92C74,S94HJ943DKT3CAQT9,8,PASS PASS PASS 1D PASS 1S PASS PASS X PASS 2C PASS PASS PASS,2C
85579.lin,BBO,open,7,b,both,1,S,SAQ3HJ7D7654CAQ85,SJ762HKQT85DQ98C2,ST98H9632DAKJCJ74,SK54HA4DT32CKT963,SAQ3HJ7D7654CAQ85,SJ762HKQT85DQ98C2,ST98H9632DAKJCJ74,SK54HA4DT32CKT963,7,1D PASS 1H PASS 1NT PASS PASS PASS,1NT
85579.lin,BBO,closed,7,b,both,1,S,SAQ3HJ7D7654CAQ85,SJ762HKQT85DQ98C2,ST98H9632DAKJCJ74,SK54HA4DT32CKT963,SAQ3HJ7D7654CAQ85,SJ762HKQT85DQ98C2,ST98H9632DAKJCJ74,SK54HA4DT32CKT963,7,1N! PASS PASS PASS,PASSOUT
85579.lin,BBO,open,8,o,none,2,W,SK8H632DAKJ743C76,ST3HT85DT98CKT542,SA92HQJ94D62CAJ83,SQJ7654HAK7DQ5CQ9,SK8H632DAKJ743C76,ST3HT85DT98CKT542,SA92HQJ94D62CAJ83,SQJ7654HAK7DQ5CQ9,9,PASS 1C 1S 2D PASS 2H 2S 3NT PASS PASS PASS,3NT
85579.lin,BBO,closed,8,o,none,2,W,SK8H632DAKJ743C76,ST3HT85DT98CKT542,SA92HQJ94D62CAJ83,SQJ7654HAK7DQ5CQ9,SK8H632DAKJ743C76,ST3HT85DT98CKT542,SA92HQJ94D62CAJ83,SQJ7654HAK7DQ5CQ9,12,PASS 1N! 2D! X 2H! X 2S 3NT PASS PASS PASS,3NT
85579.lin,BBO,open,9,e,ew,3,N,SQJ4HTDKJ9862CJ85,SK8HA6543D7CKQ432,SA9653HJ8DAQ53CA6,ST72HKQ972DT4CT97,SQJ4HTDKJ9862CJ85,SK8HA6543D7CKQ432,SA9653HJ8DAQ53CA6,ST72HKQ972DT4CT97,10,1S PASS 1NT 2H PASS 3H 3S PASS PASS PASS,3S
85579.lin,BBO,closed,9,e,ew,3,N,SQJ4HTDKJ9862CJ85,SK8HA6543D7CKQ432,SA9653HJ8DAQ53CA6,ST72HKQ972DT4CT97,SQJ4HTDKJ9862CJ85,SK8HA6543D7CKQ432,SA9653HJ8DAQ53CA6,ST72HKQ972DT4CT97,10,1S PASS 2S 3H X 4H 4S PASS PASS PASS,4S
85579.lin,BBO,open,10,b,both,4,E,S7HK765DQ984CT976,SQT98HJT98DJ73C85,SA532HA42DAT6CAJ4,SKJ64HQ3DK52CKQ32,S7HK765DQ984CT976,SQT98HJT98DJ73C85,SA532HA42DAT6CAJ4,SKJ64HQ3DK52CKQ32,8,1C PASS PASS X PASS 1H PASS 1NT PASS PASS PASS,1NT
85579.lin,BBO,closed,10,b,both,4,E,S7HK765DQ984CT976,SQT98HJT98DJ73C85,SA532HA42DAT6CAJ4,SKJ64HQ3DK52CKQ32,S7HK765DQ984CT976,SQT98HJT98DJ73C85,SA532HA42DAT6CAJ4,SKJ64HQ3DK52CKQ32,7,1C PASS PASS X PASS 1H PASS 1NT PASS PASS PASS,1NT
85579.lin,BBO,open,11,o,none,1,S,SK743H42D875CQ972,ST5HAJ765DAT632C5,SAQHKQ93DQJ9CAKJ4,SJ9862HT8DK4CT863,SK743H42D875CQ972,ST5HAJ765DAT632C5,SAQHKQ93DQJ9CAKJ4,SJ9862HT8DK4CT863,10,PASS PASS 2C PASS 2D PASS 2NT PASS 3C PASS 3H PASS 3NT PASS PASS PASS,3NT
85579.lin,BBO,closed,11,o,none,1,S,SK743H42D875CQ972,ST5HAJ765DAT632C5,SAQHKQ93DQJ9CAKJ4,SJ9862HT8DK4CT863,SK743H42D875CQ972,ST5HAJ765DAT632C5,SAQHKQ93DQJ9CAKJ4,SJ9862HT8DK4CT863,8,PASS PASS 2C PASS 2D! 2H 2NT PASS 3C 3D 3NT PASS PASS PASS,3NT
85579.lin,BBO,open,12,n,ns,2,W,SAT3H986DKQT872C4,S642HQJ3DA65CQJ92,SQ95HAT742D4CAK73,SKJ87HK5DJ93CT865,SAT3H986DKQT872C4,S642HQJ3DA65CQJ92,SQ95HAT742D4CAK73,SKJ87HK5DJ93CT865,9,PASS 1H PASS 2D PASS 2NT PASS 4H PASS PASS PASS,4H
85579.lin,BBO,closed,12,n,ns,2,W,SAT3H986DKQT872C4,S642HQJ3DA65CQJ92,SQ95HAT742D4CAK73,SKJ87HK5DJ93CT865,SAT3H986DKQT872C4,S642HQJ3DA65CQJ92,SQ95HAT742D4CAK73,SKJ87HK5DJ93CT865,10,PASS 1H PASS 1N! PASS 2C! PASS 3H PASS 4H PASS PASS PASS,4H
85579.lin,BBO,open,13,b,both,3,N,ST973HAJTD3CQJ964,SK2H643DQ642CKT73,S865HKQ987DJ87CA5,SAQJ4H52DAKT95C82,ST973HAJTD3CQJ964,SK2H643DQ642CKT73,S865HKQ987DJ87CA5,SAQJ4H52DAKT95C82,6,PASS 1D PASS 1NT PASS PASS PASS,1NT
85579.lin,BBO,closed,13,b,both,3,N,ST973HAJTD3CQJ964,SK2H643DQ642CKT73,S865HKQ987DJ87CA5,SAQJ4H52DAKT95C82,ST973HAJTD3CQJ964,SK2H643DQ642CKT73,S865HKQ987DJ87CA5,SAQJ4H52DAKT95C82,6,PASS 1D PASS 1NT PASS PASS PASS,1NT
85579.lin,BBO,open,14,o,none,4,E,SA873H763DAT872C6,S4HQ984DK4CAKT974,SKJHKJ52D653CJ532,SQT9652HATDQJ9CQ8,SA873H763DAT872C6,S4HQ984DK4CAKT974,SKJHKJ52D653CJ532,SQT9652HATDQJ9CQ8,6,1S PASS 2C PASS 2S PASS 3C PASS 3NT PASS PASS PASS,3NT
85579.lin,BBO,closed,14,o,none,4,E,SA873H763DAT872C6,S4HQ984DK4CAKT974,SKJHKJ52D653CJ532,SQT9652HATDQJ9CQ8,SA873H763DAT872C6,S4HQ984DK4CAKT974,SKJHKJ52D653CJ532,SQT9652HATDQJ9CQ8,6,1S PASS 2C PASS 2S PASS 3C PASS 3NT PASS PASS PASS,3NT
85579.lin,BBO,open,15,n,ns,1,S,SA52HQD32CAKT9432,S4HAT54DAJT965C87,SJ8HK832DKQ874CQ5,SKQT9763HJ976DCJ6,SA52HQD32CAKT9432,S4HAT54DAJT965C87,SJ8HK832DKQ874CQ5,SKQT9763HJ976DCJ6,10,1C PASS 1H 3S 3NT PASS PASS PASS,3NT
85579.lin,BBO,closed,15,n,ns,1,S,SA52HQD32CAKT9432,S4HAT54DAJT965C87,SJ8HK832DKQ874CQ5,SKQT9763HJ976DCJ6,SA52HQD32CAKT9432,S4HAT54DAJT965C87,SJ8HK832DKQ874CQ5,SKQT9763HJ976DCJ6,9,1C 2D X 4S PASS PASS PASS,4S
85579.lin,BBO,open,16,e,ew,2,W,SKJ5HKT982DA93C97,SA432HJ74DJ6CQT52,ST76H65DT8CAKJ843,SQ98HAQ3DKQ7542C6,SKJ5HKT982DA93C97,SA432HJ74DJ6CQT52,ST76H65DT8CAKJ843,SQ98HAQ3DKQ7542C6,4,PASS 3C 3D PASS 3NT PASS PASS PASS,3NT
85579.lin,BBO,closed,16,e,ew,2,W,SKJ5HKT982DA93C97,SA432HJ74DJ6CQT52,ST76H65DT8CAKJ843,SQ98HAQ3DKQ7542C6,SKJ5HKT982DA93C97,SA432HJ74DJ6CQT52,ST76H65DT8CAKJ843,SQ98HAQ3DKQ7542C6,7,PASS PASS 1D 1H X 2C 2D PASS PASS PASS,2D
85580.lin,BBO,open,17,o,none,3,N,S74HJ753DKQJ8CKQ3,S85HK86DA42CAJ874,SJT932HT92DT753C5,SAKQ6HAQ4D96CT962,S74HJ753DKQJ8CKQ3,S85HK86DA42CAJ874,SJT932HT92DT753C5,SAKQ6HAQ4D96CT962,9,PASS 1N! PASS 3NT PASS PASS PASS,3NT
85580.lin,BBO,closed,17,o,none,3,N,S74HJ753DKQJ8CKQ3,S85HK86DA42CAJ874,SJT932HT92DT753C5,SAKQ6HAQ4D96CT962,S74HJ753DKQJ8CKQ3,S85HK86DA42CAJ874,SJT932HT92DT753C5,SAKQ6HAQ4D96CT962,9,PASS 1NT PASS 3NT PASS PASS PASS,3NT
85580.lin,BBO,open,18,n,ns,4,E,S963HAQT9842DCA72,SAK52HDQT954CQJ85,SJT84HKJ3DK32CK63,SQ7H765DAJ876CT94,S963HAQT9842DCA72,SAK52HDQT954CQJ85,SJT84HKJ3DK32CK63,SQ7H765DAJ876CT94,10,PASS 1H X 2D! PASS 4H X PASS PASS PASS,4H
85580.lin,BBO,closed,18,n,ns,4,E,S963HAQT9842DCA72,SAK52HDQT954CQJ85,SJT84HKJ3DK32CK63,SQ7H765DAJ876CT94,S963HAQT9842DCA72,SAK52HDQT954CQJ85,SJT84HKJ3DK32CK63,SQ7H765DAJ876CT94,10,PASS 1H X XX 2D 2H 5D X PASS 5H PASS PASS PASS,5H
85580.lin,BBO,open,19,e,ew,1,S,S984H63DKQ54CAQ54,SA3HK874D9763CJ96,S6HAQJT2DAT8CKT32,SKQJT752H95DJ2C87,S984H63DKQ54CAQ54,SA3HK874D9763CJ96,S6HAQJT2DAT8CKT32,SKQJT752H95DJ2C87,,1D! PASS 1H 2S PASS PASS X PASS 3C PASS 3S! X PASS PASS 4H PASS PASS PASS,4H
85580.lin,BBO,closed,19,e,ew,1,S,S984H63DKQ54CAQ54,SA3HK874D9763CJ96,S6HAQJT2DAT8CKT32,SKQJT752H95DJ2C87,S984H63DKQ54CAQ54,SA3HK874D9763CJ96,S6HAQJT2DAT8CKT32,SKQJT752H95DJ2C87,7,PASS PASS 1H 2S X 3S X PASS PASS PASS,3S
85580.lin,BBO,open,20,b,both,2,W,SQ754HQ7DT6542CJ8,SK8HK9853DAQC6432,SAT32HAJT642D8CAK,SJ96HDKJ973CQT975,SQ754HQ7DT6542CJ8,SK8HK9853DAQC6432,SAT32HAJT642D8CAK,SJ96HDKJ973CQT975,9,1D! X PASS 1S PASS 3S PASS 4S PASS PASS PASS,4S
85580.lin,BBO,closed,20,b,both,2,W,SQ754HQ7DT6542CJ8,SK8HK9853DAQC6432,SAT32HAJT642D8CAK,SJ96HDKJ973CQT975,SQ754HQ7DT6542CJ8,SK8HK9853DAQC6432,SAT32HAJT642D8CAK,SJ96HDKJ973CQT975,,1H PASS 1NT PASS PASS X 2D PASS PASS PASS,2D
85580.lin,BBO,open,21,n,ns,3,N,ST92HK83DKQT93C86,S75HAT74D5CK97542,SA643HQJ5DJ762CQJ,SKQJ8H962DA84CAT3,ST92HK83DKQT93C86,S75HAT74D5CK97542,SA643HQJ5DJ762CQJ,SKQJ8H962DA84CAT3,11,PASS 1D! PASS 1H PASS 1S PASS 1NT PASS PASS PASS,1NT
85580.lin,BBO,closed,21,n,ns,3,N,ST92HK83DKQT93C86,S75HAT74D5CK97542,SA643HQJ5DJ762CQJ,SKQJ8H962DA84CAT3,ST92HK83DKQT93C86,S75HAT74D5CK97542,SA643HQJ5DJ762CQJ,SKQJ8H962DA84CAT3,,PASS 1D PASS 1H PASS 1NT PASS PASS PASS,1NT
85580.lin,BBO,open,22,e,ew,4,E,SAKT42HJDAJ54CK94,SQ87HAQ96DQ872C85,S96H8532D63CJT763,SJ53HKT74DKT9CAQ2,SAKT42HJDAJ54CK94,SQ87HAQ96DQ872C85,S96H8532D63CJT763,SJ53HKT74DKT9CAQ2,8,1D! 1S X PASS 2H X PASS 2S PASS PASS 3H PASS PASS PASS,3H
85580.lin,BBO,closed,22,e,ew,4,E,SAKT42HJDAJ54CK94,SQ87HAQ96DQ872C85,S96H8532D63CJT763,SJ53HKT74DKT9CAQ2,SAKT42HJDAJ54CK94,SQ87HAQ96DQ872C85,S96H8532D63CJT763,SJ53HKT74DKT9CAQ2,,1C 1S X PASS 2H 3D X 3S PASS PASS X PASS PASS PASS,3S
85580.lin,BBO,open,23,b,both,1,S,S74HA5DKT873CJ963,SKJT962H86DJ52CQT,SA85HKQ943D64CA82,SQ3HJT72DAQ9CK754,S74HA5DKT873CJ963,SKJT962H86DJ52CQT,SA85HKQ943D64CA82,SQ3HJT72DAQ9CK754,,PASS 2D! 2H PASS 3H PASS PASS PASS,3H
85580.lin,BBO,closed,23,b,both,1,S,S74HA5DKT873CJ963,SKJT962H86DJ52CQT,SA85HKQ943D64CA82,SQ3HJT72DAQ9CK754,S74HA5DKT873CJ963,SKJT962H86DJ52CQT,SA85HKQ943D64CA82,SQ3HJT72DAQ9CK754,,PASS 2D! 2H PASS 3D PASS PASS PASS,3D
85580.lin,BBO,open,24,o,none,2,W,SA2HT984D854CAJT4,SKT9HA72DAJT63C76,SQ764H65DQ72C9852,SJ853HKQJ3DK9CKQ3,SA2HT984D854CAJT4,SKT9HA72DAJT63C76,SQ764H65DQ72C9852,SJ853HKQJ3DK9CKQ3,,1D! PASS 1H PASS 1NT PASS 3NT PASS PASS PASS,3NT
85580.lin,BBO,closed,24,o,none,2,W,SA2HT984D854CAJT4,SKT9HA72DAJT63C76,SQ764H65DQ72C9852,SJ853HKQJ3DK9CKQ3,SA2HT984D854CAJT4,SKT9HA72DAJT63C76,SQ764H65DQ72C9852,SJ853HKQJ3DK9CKQ3,9,1D PASS 1H PASS 1NT PASS 2C! PASS 2H PASS 3NT PASS PASS PASS,3NT
85581.lin,BBO,open,25,e,ew,3,N,SJT9742HQ5DQTCJ62,SAKQ5H976DK6532CQ,S63HAKJ83DJCA9753,S8HT42DA9874CKT84,SJT9742HQ5DQTCJ62,SAKQ5H976DK6532CQ,S63HAKJ83DJCA9753,S8HT42DA9874CKT84,9,1H PASS 1S PASS 2C 2D 2S 3S! PASS 4D PASS PASS X PASS PASS PASS,4D
85581.lin,BBO,closed,25,e,ew,3,N,SJT9742HQ5DQTCJ62,SAKQ5H976DK6532CQ,S63HAKJ83DJCA9753,S8HT42DA9874CKT84,SJT9742HQ5DQTCJ62,SAKQ5H976DK6532CQ,S63HAKJ83DJCA9753,S8HT42DA9874CKT84,9,1H PASS 1S 2D 3C 3D 3H 4D PASS 5D PASS PASS X PASS PASS PASS,5D
85581.lin,BBO,open,26,b,both,4,E,S9432H9DAJ98765C2,SAKQ65HQ85DCAQT96,STHT42DKQ32CKJ854,SJ87HAKJ763DT4C73,S9432H9DAJ98765C2,SAKQ65HQ85DCAQT96,STHT42DKQ32CKJ854,SJ87HAKJ763DT4C73,13,2H PASS 2NT PASS 3H! PASS 4S! PASS 5D X 6H PASS PASS PASS,6H
85581.lin,BBO,closed,26,b,both,4,E,S9432H9DAJ98765C2,SAKQ65HQ85DCAQT96,STHT42DKQ32CKJ854,SJ87HAKJ763DT4C73,S9432H9DAJ98765C2,SAKQ65HQ85DCAQT96,STHT42DKQ32CKJ854,SJ87HAKJ763DT4C73,13,2D! PASS 2NT PASS 3C! 3D 4NT 5D 5H PASS 6H PASS PASS 7D 7H PASS PASS PASS,7H
85581.lin,BBO,open,27,o,none,1,S,SQ842HJT873DJCAJ5,S653HK6DKT632CK43,SJTHQ2D9874CQT872,SAK97HA954DAQ5C96,SQ842HJT873DJCAJ5,S653HK6DKT632CK43,SJTHQ2D9874CQT872,SAK97HA954DAQ5C96,9,PASS PASS PASS 1NT PASS 3NT PASS PASS PASS,3NT
85581.lin,BBO,closed,27,o,none,1,S,SQ842HJT873DJCAJ5,S653HK6DKT632CK43,SJTHQ2D9874CQT872,SAK97HA954DAQ5C96,SQ842HJT873DJCAJ5,S653HK6DKT632CK43,SJTHQ2D9874CQT872,SAK97HA954DAQ5C96,10,PASS PASS PASS 1NT 2D! 3NT PASS PASS PASS,3NT
85581.lin,BBO,open,28,n,ns,2,W,SJ9543HA54D63CAK9,SQ87HKJ732D954CQ4,SHT98DAJ87CT87632,SAKT62HQ6DKQT2CJ5,SJ9543HA54D63CAK9,SQ87HKJ732D954CQ4,SHT98DAJ87CT87632,SAKT62HQ6DKQT2CJ5,,PASS PASS 1S PASS 2C! PASS 4S X PASS PASS PASS,4S
85581.lin,BBO,closed,28,n,ns,2,W,SJ9543HA54D63CAK9,SQ87HKJ732D954CQ4,SHT98DAJ87CT87632,SAKT62HQ6DKQT2CJ5,SJ9543HA54D63CAK9,SQ87HKJ732D954CQ4,SHT98DAJ87CT87632,SAKT62HQ6DKQT2CJ5,,PASS PASS 1S PASS 2S PASS PASS PASS,2S
85581.lin,BBO,open,29,b,both,3,N,SJ4HKQ52DA732CKT4,S532HT864DK854CQ8,SAKT8HJ3DJ6CAJ973,SQ976HA97DQT9C652,SJ4HKQ52DA732CKT4,S532HT864DK854CQ8,SAKT8HJ3DJ6CAJ973,SQ976HA97DQT9C652,9,1NT PASS 2C PASS 2S PASS 3NT PASS PASS PASS,3NT
